DATE	HANDLES	WS	VM	COMMITSIZE
02/19/2015 09:29:29	374	244908	927800	662124
02/19/2015 09:29:29	374	245640	927800	663012
02/19/2015 09:29:29	374	246436	927800	663924
02/19/2015 09:29:29	374	246756	927800	664388
02/19/2015 09:29:30	374	247348	927800	664864
02/19/2015 09:29:30	374	248052	927800	665340
02/19/2015 09:29:30	374	248236	927800	665848
02/19/2015 09:29:30	374	248744	927800	666356
02/19/2015 09:29:30	374	249676	927800	667372
02/19/2015 09:29:30	374	250124	927800	667372
02/19/2015 09:29:30	374	250140	927800	667372
02/19/2015 09:29:30	374	250148	927800	667372
02/19/2015 09:29:30	374	250164	927800	667372
02/19/2015 09:29:30	374	250552	927800	667984
02/19/2015 09:29:30	374	251236	927800	668620
02/19/2015 09:29:30	374	251368	927800	668620
02/19/2015 09:29:30	374	251812	927800	669256
02/19/2015 09:29:30	374	252424	927800	669256
02/19/2015 09:29:30	374	252740	927800	669256
02/19/2015 09:29:31	374	253284	927800	669988
02/19/2015 09:29:31	374	253452	927800	669988
02/19/2015 09:29:31	374	253516	927800	670944
02/19/2015 09:29:31	374	253980	927800	670944
02/19/2015 09:29:31	374	254400	927800	670944
02/19/2015 09:29:31	374	255040	927800	671584
02/19/2015 09:29:31	374	255496	927800	672032
02/19/2015 09:29:31	374	255816	927800	672352
02/19/2015 09:29:31	374	256312	927800	672832
02/19/2015 09:29:31	374	257112	927800	673632
02/19/2015 09:29:31	374	258028	927800	674556
02/19/2015 09:29:31	374	258732	927800	675260
02/19/2015 09:29:31	374	259404	927800	675932
02/19/2015 09:29:31	374	259952	927800	676476
02/19/2015 09:29:32	374	260116	927800	676636
02/19/2015 09:29:32	374	260156	927800	676668
02/19/2015 09:29:32	374	260444	927800	676956
02/19/2015 09:29:32	374	261116	927800	677628
02/19/2015 09:29:32	374	261116	927800	677628
02/19/2015 09:29:32	374	261116	927800	677628
02/19/2015 09:29:32	374	261116	927800	677628
02/19/2015 09:29:32	374	261116	927800	677628
02/19/2015 09:29:32	372	261116	924868	674688
02/19/2015 09:29:32	372	261116	924868	674688
02/19/2015 09:29:32	372	261116	924868	674688
02/19/2015 09:29:32	372	261116	924868	674688
02/19/2015 09:29:32	372	261116	924868	674688
02/19/2015 09:29:32	372	261116	924868	674688
02/19/2015 09:29:32	372	261116	924868	674688
02/19/2015 09:29:33	372	261116	924868	674688
02/19/2015 09:29:33	372	261116	924868	674688
02/19/2015 09:29:33	372	261116	924868	674688
02/19/2015 09:29:33	372	261436	924868	675008
02/19/2015 09:29:33	372	262080	924868	675648
02/19/2015 09:29:33	372	263040	924868	676608
02/19/2015 09:29:33	372	263680	924868	677248
02/19/2015 09:29:33	372	264324	924868	677888
02/19/2015 09:29:33	372	265092	924868	678656
02/19/2015 09:29:33	372	211708	916544	629352
02/19/2015 09:29:33	375	202064	919476	623860
02/19/2015 09:29:33	375	203388	919476	623860
02/19/2015 09:29:33	375	204412	920760	625144
02/19/2015 09:29:33	375	204040	919476	624568
02/19/2015 09:29:34	375	204264	919476	624796
02/19/2015 09:29:34	375	204264	919476	624796
02/19/2015 09:29:34	375	204520	919476	625052
02/19/2015 09:29:34	375	204520	919476	625052
02/19/2015 09:29:34	375	204520	919476	625052
02/19/2015 09:29:34	375	204520	919476	625052
02/19/2015 09:29:34	375	204520	919476	625052
02/19/2015 09:29:34	375	204580	919476	625052
02/19/2015 09:29:34	375	204580	919476	625052
02/19/2015 09:29:34	375	204704	919476	625176
02/19/2015 09:29:34	375	205940	920520	626408
02/19/2015 09:29:34	375	206108	920520	626568
02/19/2015 09:29:34	375	206428	920520	626888
02/19/2015 09:29:34	375	206556	920520	627020
02/19/2015 09:29:34	375	206752	920520	627192
02/19/2015 09:29:35	375	206800	920520	627240
02/19/2015 09:29:35	375	207128	920520	627568
02/19/2015 09:29:35	375	207336	920520	627772
02/19/2015 09:29:35	375	207544	920520	627976
02/19/2015 09:29:35	375	207852	920520	628280
02/19/2015 09:29:35	375	208964	921560	629340
02/19/2015 09:29:35	375	209192	921560	629580
02/19/2015 09:29:35	375	209672	921560	630060
02/19/2015 09:29:35	375	209800	921560	630176
02/19/2015 09:29:35	375	210112	921560	630500
02/19/2015 09:29:35	375	210296	921560	630676
02/19/2015 09:29:35	375	210880	921560	631260
02/19/2015 09:29:35	375	211328	921560	631708
02/19/2015 09:29:35	375	211772	921560	632168
02/19/2015 09:29:36	375	212248	921560	632624
02/19/2015 09:29:36	375	212920	921560	633304
02/19/2015 09:29:36	375	213372	921560	633752
02/19/2015 09:29:36	375	213704	921560	634112
02/19/2015 09:29:36	375	213928	921560	634308
02/19/2015 09:29:36	375	214588	921560	634976
02/19/2015 09:29:36	375	215284	921560	635668
02/19/2015 09:29:36	375	215824	921560	636220
02/19/2015 09:29:36	375	216564	921560	636948
02/19/2015 09:29:36	375	216956	921560	637324
02/19/2015 09:29:36	375	217580	921560	637924
02/19/2015 09:29:36	375	218212	921560	638536
02/19/2015 09:29:36	375	220844	923640	641176
02/19/2015 09:29:36	375	221024	923640	641352
02/19/2015 09:29:37	375	221740	923640	642100
02/19/2015 09:29:37	375	222344	923640	642660
02/19/2015 09:29:37	375	222840	923640	643160
02/19/2015 09:29:37	375	222972	923640	643284
02/19/2015 09:29:37	375	223104	923640	643408
02/19/2015 09:29:37	375	223564	923640	643936
02/19/2015 09:29:37	375	223888	923640	644188
02/19/2015 09:29:37	375	224580	923640	644672
02/19/2015 09:29:37	375	225080	923640	645164
02/19/2015 09:29:37	375	225652	923640	645808
02/19/2015 09:29:37	375	226088	923640	646216
02/19/2015 09:29:37	375	226280	923640	646400
02/19/2015 09:29:37	375	227132	923640	647216
02/19/2015 09:29:37	375	227668	923640	647832
02/19/2015 09:29:38	375	227960	923640	648084
02/19/2015 09:29:38	375	228524	923640	648600
02/19/2015 09:29:38	375	229172	923640	649272
02/19/2015 09:29:38	375	229572	923640	649632
02/19/2015 09:29:38	375	229876	923640	649740
02/19/2015 09:29:38	375	230368	923640	650272
02/19/2015 09:29:38	375	230864	923640	650696
02/19/2015 09:29:38	375	231388	923640	650948
02/19/2015 09:29:38	375	231680	923640	651200
02/19/2015 09:29:38	375	232012	923640	651452
02/19/2015 09:29:38	375	232576	923640	651892
02/19/2015 09:29:38	375	232924	923640	652332
02/19/2015 09:29:38	375	233412	923640	652772
02/19/2015 09:29:38	375	234388	923640	653776
02/19/2015 09:29:39	375	234868	923640	654216
02/19/2015 09:29:39	372	235248	923640	654664
